year,item,expenditure_bracket,value,category,bracket_order
2023,Umbi-umbian,500 000- 749 999,6.189,Food,6
2023,Umbi-umbian,750 000- 999 999,7.898,Food,7
2023,Umbi-umbian,1 000 000- 1 499 999,10.746,Food,8
2023,Umbi-umbian,> 1 500 000,21.989,Food,9
2023,Ikan,< 150 000,6.824,Food,3
2023,Ikan,150 000- 199 999,8.645,Food,3
2023,Ikan,200 000- 299 999,14.36,Food,4
2023,Ikan,300 000- 499 999,20.036,Food,5
2023,Ikan,500 000- 749 999,29.784,Food,6
2023,Ikan,750 000- 999 999,45.099,Food,7
2023,Ikan,1 000 000- 1 499 999,63.464,Food,8
2023,Ikan,> 1 500 000,99.48,Food,9
2023,Daging,150 000- 199 999,1.555,Food,3
2023,Daging,200 000- 299 999,2.822,Food,4
2023,Daging,300 000- 499 999,7.395,Food,5
2023,Daging,500 000- 749 999,14.477,Food,6
2023,Daging,750 000- 999 999,19.8,Food,7
2023,Daging,1 000 000- 1 499 999,29.934,Food,8
2023,Daging,> 1 500 000,59.545,Food,9
2023,Telur dan susu,150 000- 199 999,3.337,Food,3
2023,Telur dan susu,200 000- 299 999,5.946,Food,4
2023,Telur dan susu,300 000- 499 999,10.335,Food,5
2023,Telur dan susu,500 000- 749 999,16.581,Food,6
2023,Telur dan susu,750 000- 999 999,22.081,Food,7
2023,Telur dan susu,1 000 000- 1 499 999,31.824,Food,8
2023,Telur dan susu,> 1 500 000,54.408,Food,9
2023,Sayur-sayuran,< 150 000,10.155,Food,3
2023,Sayur-sayuran,150 000- 199 999,15.737,Food,3
2023,Sayur-sayuran,200 000- 299 999,17.163,Food,4
2023,Sayur-sayuran,300 000- 499 999,26.374,Food,5
2023,Sayur-sayuran,500 000- 749 999,38.006,Food,6
2023,Sayur-sayuran,750 000- 999 999,49.222,Food,7
2023,Sayur-sayuran,1 000 000- 1 499 999,62.518,Food,8
2023,Sayur-sayuran,> 1 500 000,95.917,Food,9
2023,Kacang-kacangan,150 000- 199 999,1.299,Food,3
2023,Kacang-kacangan,200 000- 299 999,4.044,Food,4
2023,Kacang-kacangan,300 000- 499 999,6.741,Food,5
2023,Kacang-kacangan,500 000- 749 999,10.161,Food,6
2023,Kacang-kacangan,750 000- 999 999,11.466,Food,7
2023,Kacang-kacangan,1 000 000- 1 499 999,14.308,Food,8
2023,Kacang-kacangan,> 1 500 000,21.331,Food,9
2023,Buah-buahan,150 000- 199 999,3.26,Food,3
2023,Buah-buahan,200 000- 299 999,4.182,Food,4
2023,Buah-buahan,300 000- 499 999,7.827,Food,5
2023,Buah-buahan,500 000- 749 999,12.35,Food,6
2023,Buah-buahan,750 000- 999 999,19.505,Food,7
2023,Buah-buahan,1 000 000- 1 499 999,29.459,Food,8
2023,Buah-buahan,> 1 500 000,57.237,Food,9
2023,Minyak dan lemak,< 150 000,12.504,Food,3
2023,Minyak dan lemak,150 000- 199 999,5.081,Food,3
2023,Minyak dan lemak,200 000- 299 999,7.384,Food,4
2023,Minyak dan lemak,300 000- 499 999,10.387,Food,5
2023,Minyak dan lemak,500 000- 749 999,13.196,Food,6
2023,Minyak dan lemak,750 000- 999 999,17.319,Food,7
2023,Minyak dan lemak,1 000 000- 1 499 999,21.78,Food,8
2023,Minyak dan lemak,> 1 500 000,30.557,Food,9
2023,Bahan minuman,< 150 000,7.609,Food,3
2023,Bahan minuman,150 000- 199 999,5.049,Food,3
2023,Bahan minuman,200 000- 299 999,7.415,Food,4
2023,Bahan minuman,300 000- 499 999,10.946,Food,5
2023,Bahan minuman,500 000- 749 999,15.852,Food,6
2023,Bahan minuman,750 000- 999 999,18.001,Food,7
2023,Bahan minuman,1 000 000- 1 499 999,22.847,Food,8
2023,Bahan minuman,> 1 500 000,34.175,Food,9
2023,Bumbu-bumbuan,< 150 000,1.522,Food,3
2023,Bumbu-bumbuan,150 000- 199 999,3.33,Food,3
2023,Bumbu-bumbuan,200 000- 299 999,4.312,Food,4
2023,Bumbu-bumbuan,300 000- 499 999,6.404,Food,5
2023,Bumbu-bumbuan,500 000- 749 999,9.203,Food,6
2023,Bumbu-bumbuan,750 000- 999 999,11.95,Food,7
2023,Bumbu-bumbuan,1 000 000- 1 499 999,15.545,Food,8
2023,Bumbu-bumbuan,> 1 500 000,26.376,Food,9
2023,Konsumsi lainnya,< 150 000,74.0,Food,3
2023,Konsumsi lainnya,150 000- 199 999,1.363,Food,3
2023,Konsumsi lainnya,200 000- 299 999,3.356,Food,4
2023,Konsumsi lainnya,300 000- 499 999,5.128,Food,5
2023,Konsumsi lainnya,500 000- 749 999,8.228,Food,6
2023,Konsumsi lainnya,750 000- 999 999,10.361,Food,7
2023,Konsumsi lainnya,1 000 000- 1 499 999,14.018,Food,8
2023,Konsumsi lainnya,> 1 500 000,21.959,Food,9
2023,Tembakau dan sirih,150 000- 199 999,6.969,Food,3
2023,Tembakau dan sirih,200 000- 299 999,14.49,Food,4
2023,Tembakau dan sirih,300 000- 499 999,28.258,Food,5
2023,Tembakau dan sirih,500 000- 749 999,50.854,Food,6
2023,Tembakau dan sirih,750 000- 999 999,75.887,Food,7
2023,Tembakau dan sirih,1 000 000- 1 499 999,113.48,Food,8
2023,Tembakau dan sirih,> 1 500 000,183.631,Food,9
2023,"Perumahan, bahan bakar, penerangan, air",< 150 000,35.166,Non-Food,3
2023,"Perumahan, bahan bakar, penerangan, air",150 000- 199 999,35.716,Non-Food,3
2023,"Perumahan, bahan bakar, penerangan, air",200 000- 299 999,56.036,Non-Food,4
2023,"Perumahan, bahan bakar, penerangan, air",300 000- 499 999,88.408,Non-Food,5
2023,"Perumahan, bahan bakar, penerangan, air",500 000- 749 999,136.177,Non-Food,6
2023,"Perumahan, bahan bakar, penerangan, air",750 000- 999 999,193.38,Non-Food,7
2023,"Perumahan, bahan bakar, penerangan, air",1 000 000- 1 499 999,280.571,Non-Food,8
2023,"Perumahan, bahan bakar, penerangan, air",> 1 500 000,534.255,Non-Food,9
2023,Barang dan jasa,< 150 000,7.305,Non-Food,3
2023,Barang dan jasa,150 000- 199 999,13.952,Non-Food,3
2023,Barang dan jasa,200 000- 299 999,21.3,Non-Food,4
2023,Barang dan jasa,300 000- 499 999,34.567,Non-Food,5
2023,Barang dan jasa,500 000- 749 999,50.705,Non-Food,6
2023,Barang dan jasa,750 000- 999 999,76.737,Non-Food,7
2023,Barang dan jasa,1 000 000- 1 499 999,109.163,Non-Food,8
2023,Barang dan jasa,> 1 500 000,233.38,Non-Food,9
2023,Biaya pendidikan,< 150 000,9.0,Non-Food,3
2023,Biaya pendidikan,150 000- 199 999,4.842,Non-Food,3
2023,Biaya pendidikan,200 000- 299 999,7.371,Non-Food,4
2023,Biaya pendidikan,300 000- 499 999,10.839,Non-Food,5
2023,Biaya pendidikan,500 000- 749 999,13.793,Non-Food,6
2023,Biaya pendidikan,750 000- 999 999,20.164,Non-Food,7
2023,Biaya pendidikan,1 000 000- 1 499 999,25.677,Non-Food,8
2023,Biaya pendidikan,> 1 500 000,39.9,Non-Food,9
2023,Biaya kesehatan,< 150 000,4.826,Non-Food,3
2023,Biaya kesehatan,150 000- 199 999,1.324,Non-Food,3
2023,Biaya kesehatan,200 000- 299 999,3.147,Non-Food,4
2023,Biaya kesehatan,300 000- 499 999,5.549,Non-Food,5
2023,Biaya kesehatan,500 000- 749 999,8.732,Non-Food,6
2023,Biaya kesehatan,750 000- 999 999,13.369,Non-Food,7
2023,Biaya kesehatan,1 000 000- 1 499 999,20.395,Non-Food,8
2023,Biaya kesehatan,> 1 500 000,53.283,Non-Food,9
2023,"Pakaian, alas kaki, dan tutup kepala",< 150 000,2.01,Non-Food,3
2023,"Pakaian, alas kaki, dan tutup kepala",150 000- 199 999,3.52,Non-Food,3
2023,"Pakaian, alas kaki, dan tutup kepala",200 000- 299 999,5.155,Non-Food,4
2023,"Pakaian, alas kaki, dan tutup kepala",300 000- 499 999,8.915,Non-Food,5
2023,"Pakaian, alas kaki, dan tutup kepala",500 000- 749 999,13.683,Non-Food,6
2023,"Pakaian, alas kaki, dan tutup kepala",750 000- 999 999,22.975,Non-Food,7
2023,"Pakaian, alas kaki, dan tutup kepala",1 000 000- 1 499 999,33.91,Non-Food,8
2023,"Pakaian, alas kaki, dan tutup kepala",> 1 500 000,60.807,Non-Food,9
2023,Barang yang tahan lama,150 000- 199 999,421.0,Non-Food,3
2023,Barang yang tahan lama,200 000- 299 999,1.344,Non-Food,4
2023,Barang yang tahan lama,300 000- 499 999,3.056,Non-Food,5
2023,Barang yang tahan lama,500 000- 749 999,7.218,Non-Food,6
2023,Barang yang tahan lama,750 000- 999 999,12.459,Non-Food,7
2023,Barang yang tahan lama,1 000 000- 1 499 999,24.644,Non-Food,8
2023,Barang yang tahan lama,> 1 500 000,162.213,Non-Food,9
2023,Pajak pemakaian dan premi asuransi,< 150 000,85.0,Non-Food,3
2023,Pajak pemakaian dan premi asuransi,150 000- 199 999,6.976,Non-Food,3
2023,Pajak pemakaian dan premi asuransi,200 000- 299 999,10.7,Non-Food,4
2023,Pajak pemakaian dan premi asuransi,300 000- 499 999,15.573,Non-Food,5
2023,Pajak pemakaian dan premi asuransi,500 000- 749 999,25.579,Non-Food,6
2023,Pajak pemakaian dan premi asuransi,750 000- 999 999,29.648,Non-Food,7
2023,Pajak pemakaian dan premi asuransi,1 000 000- 1 499 999,38.28,Non-Food,8
2023,Pajak pemakaian dan premi asuransi,> 1 500 000,70.96,Non-Food,9
2023,Keperluan pesta dan upacara,150 000- 199 999,307.0,Non-Food,3
2023,Keperluan pesta dan upacara,200 000- 299 999,763.0,Non-Food,4
2023,Keperluan pesta dan upacara,300 000- 499 999,1.512,Non-Food,5
2023,Keperluan pesta dan upacara,500 000- 749 999,3.219,Non-Food,6
2023,Keperluan pesta dan upacara,750 000- 999 999,5.552,Non-Food,7
2023,Keperluan pesta dan upacara,1 000 000- 1 499 999,12.03,Non-Food,8
2023,Keperluan pesta dan upacara,> 1 500 000,82.043,Non-Food,9
2024,Padi-padian,150 000- 199 999,52.136,Food,3
2024,Padi-padian,200 000- 299 999,63.43,Food,4
2024,Padi-padian,300 000- 499 999,75.174,Food,5
2024,Padi-padian,500 000- 749 999,87.649,Food,6
2024,Padi-padian,750 000- 999 999,95.595,Food,7
2024,Padi-padian,1 000 000- 1 499 999,109.822,Food,8
2024,Padi-padian,> 1 500 000,132.202,Food,9
2024,Umbi-umbian,150 000- 199 999,8.385,Food,3
2024,Umbi-umbian,200 000- 299 999,4.765,Food,4
2024,Umbi-umbian,300 000- 499 999,3.493,Food,5
2024,Umbi-umbian,500 000- 749 999,5.55,Food,6
2024,Umbi-umbian,750 000- 999 999,8.124,Food,7
2024,Umbi-umbian,1 000 000- 1 499 999,10.454,Food,8
2024,Umbi-umbian,> 1 500 000,20.175,Food,9
2024,Ikan,150 000- 199 999,11.512,Food,3
2024,Ikan,200 000- 299 999,15.879,Food,4
2024,Ikan,300 000- 499 999,19.762,Food,5
2024,Ikan,500 000- 749 999,29.022,Food,6
2024,Ikan,750 000- 999 999,43.26,Food,7
2024,Ikan,1 000 000- 1 499 999,61.281,Food,8
2024,Ikan,> 1 500 000,95.221,Food,9
2024,Daging,150 000- 199 999,1.348,Food,3
2024,Daging,200 000- 299 999,1.392,Food,4
2024,Daging,300 000- 499 999,7.724,Food,5
2024,Daging,500 000- 749 999,14.001,Food,6
2024,Daging,750 000- 999 999,19.763,Food,7
2024,Daging,1 000 000- 1 499 999,30.342,Food,8
2024,Daging,> 1 500 000,59.265,Food,9
2024,Telur dan susu,150 000- 199 999,149.0,Food,3
2024,Telur dan susu,200 000- 299 999,5.329,Food,4
2024,Telur dan susu,300 000- 499 999,10.758,Food,5
2024,Telur dan susu,500 000- 749 999,16.744,Food,6
2024,Telur dan susu,750 000- 999 999,21.842,Food,7
2024,Telur dan susu,1 000 000- 1 499 999,30.473,Food,8
2024,Telur dan susu,> 1 500 000,51.841,Food,9
2024,Sayur-sayuran,150 000- 199 999,11.239,Food,3
2024,Sayur-sayuran,200 000- 299 999,15.513,Food,4
2024,Sayur-sayuran,300 000- 499 999,25.208,Food,5
2024,Sayur-sayuran,500 000- 749 999,37.552,Food,6
2024,Sayur-sayuran,750 000- 999 999,50.035,Food,7
2024,Sayur-sayuran,1 000 000- 1 499 999,65.494,Food,8
2024,Sayur-sayuran,> 1 500 000,96.615,Food,9
2024,Kacang-kacangan,150 000- 199 999,170.0,Food,3
2024,Kacang-kacangan,200 000- 299 999,3.181,Food,4
2024,Kacang-kacangan,300 000- 499 999,6.764,Food,5
2024,Kacang-kacangan,500 000- 749 999,9.716,Food,6
2024,Kacang-kacangan,750 000- 999 999,10.893,Food,7
2024,Kacang-kacangan,1 000 000- 1 499 999,14.051,Food,8
2024,Kacang-kacangan,> 1 500 000,20.256,Food,9
2024,Buah-buahan,150 000- 199 999,3.439,Food,3
2024,Buah-buahan,200 000- 299 999,6.508,Food,4
2024,Buah-buahan,300 000- 499 999,9.596,Food,5
2024,Buah-buahan,500 000- 749 999,15.417,Food,6
2024,Buah-buahan,750 000- 999 999,24.141,Food,7
2024,Buah-buahan,1 000 000- 1 499 999,37.282,Food,8
2024,Buah-buahan,> 1 500 000,71.751,Food,9
2024,Minyak dan lemak,150 000- 199 999,5.363,Food,3
2024,Minyak dan lemak,200 000- 299 999,6.957,Food,4
2024,Minyak dan lemak,300 000- 499 999,10.109,Food,5
2024,Minyak dan lemak,500 000- 749 999,12.916,Food,6
2024,Minyak dan lemak,750 000- 999 999,16.458,Food,7
2024,Minyak dan lemak,1 000 000- 1 499 999,20.554,Food,8
2024,Minyak dan lemak,> 1 500 000,28.356,Food,9
2024,Bahan minuman,150 000- 199 999,6.577,Food,3
2024,Bahan minuman,200 000- 299 999,7.469,Food,4
2024,Bahan minuman,300 000- 499 999,11.254,Food,5
2024,Bahan minuman,500 000- 749 999,15.652,Food,6
2024,Bahan minuman,750 000- 999 999,18.415,Food,7
2024,Bahan minuman,1 000 000- 1 499 999,23.407,Food,8
2024,Bahan minuman,> 1 500 000,34.645,Food,9
2024,Bumbu-bumbuan,150 000- 199 999,2.401,Food,3
2024,Bumbu-bumbuan,200 000- 299 999,3.76,Food,4
2024,Bumbu-bumbuan,300 000- 499 999,6.069,Food,5
2024,Bumbu-bumbuan,500 000- 749 999,9.066,Food,6
2024,Bumbu-bumbuan,750 000- 999 999,11.828,Food,7
2024,Bumbu-bumbuan,1 000 000- 1 499 999,15.25,Food,8
2024,Bumbu-bumbuan,> 1 500 000,25.003,Food,9
2024,Konsumsi lainnya,150 000- 199 999,3.146,Food,3
2024,Konsumsi lainnya,200 000- 299 999,3.152,Food,4
2024,Konsumsi lainnya,300 000- 499 999,4.905,Food,5
2024,Konsumsi lainnya,500 000- 749 999,7.706,Food,6
2024,Konsumsi lainnya,750 000- 999 999,9.745,Food,7
2024,Konsumsi lainnya,1 000 000- 1 499 999,13.389,Food,8
2024,Konsumsi lainnya,> 1 500 000,20.839,Food,9
2024,Tembakau dan sirih,150 000- 199 999,13.771,Food,3
2024,Tembakau dan sirih,200 000- 299 999,15.29,Food,4
2024,Tembakau dan sirih,300 000- 499 999,27.884,Food,5
2024,Tembakau dan sirih,500 000- 749 999,49.126,Food,6
2024,Tembakau dan sirih,750 000- 999 999,73.965,Food,7
2024,Tembakau dan sirih,1 000 000- 1 499 999,112.781,Food,8
2024,Tembakau dan sirih,> 1 500 000,185.184,Food,9
2024,"Perumahan, bahan bakar, penerangan, air",150 000- 199 999,30.006,Non-Food,3
2024,"Perumahan, bahan bakar, penerangan, air",200 000- 299 999,52.239,Non-Food,4
2024,"Perumahan, bahan bakar, penerangan, air",300 000- 499 999,88.033,Non-Food,5
2024,"Perumahan, bahan bakar, penerangan, air",500 000- 749 999,134.051,Non-Food,6
2024,"Perumahan, bahan bakar, penerangan, air",750 000- 999 999,191.062,Non-Food,7
2024,"Perumahan, bahan bakar, penerangan, air",1 000 000- 1 499 999,274.192,Non-Food,8
2024,"Perumahan, bahan bakar, penerangan, air",> 1 500 000,518.709,Non-Food,9
2024,Barang dan jasa,150 000- 199 999,6.06,Non-Food,3
2024,Barang dan jasa,200 000- 299 999,9.528,Non-Food,4
2024,Barang dan jasa,300 000- 499 999,17.31,Non-Food,5
2024,Barang dan jasa,500 000- 749 999,27.311,Non-Food,6
2024,Barang dan jasa,750 000- 999 999,41.776,Non-Food,7
2024,Barang dan jasa,1 000 000- 1 499 999,61.851,Non-Food,8
2024,Barang dan jasa,> 1 500 000,133.261,Non-Food,9
2024,Biaya pendidikan,150 000- 199 999,2.008,Non-Food,3
2024,Biaya pendidikan,200 000- 299 999,7.312,Non-Food,4
2024,Biaya pendidikan,300 000- 499 999,9.998,Non-Food,5
2024,Biaya pendidikan,500 000- 749 999,13.604,Non-Food,6
2024,Biaya pendidikan,750 000- 999 999,19.414,Non-Food,7
2024,Biaya pendidikan,1 000 000- 1 499 999,25.105,Non-Food,8
2024,Biaya pendidikan,> 1 500 000,39.216,Non-Food,9
2024,Biaya kesehatan,150 000- 199 999,979.0,Non-Food,3
2024,Biaya kesehatan,200 000- 299 999,2.359,Non-Food,4
2024,Biaya kesehatan,300 000- 499 999,5.466,Non-Food,5
2024,Biaya kesehatan,500 000- 749 999,8.772,Non-Food,6
2024,Biaya kesehatan,750 000- 999 999,12.807,Non-Food,7
2024,Biaya kesehatan,1 000 000- 1 499 999,20.143,Non-Food,8
2024,Biaya kesehatan,> 1 500 000,51.044,Non-Food,9
2024,"Pakaian, alas kaki, dan tutup kepala",150 000- 199 999,3.128,Non-Food,3
2024,"Pakaian, alas kaki, dan tutup kepala",200 000- 299 999,4.578,Non-Food,4
2024,"Pakaian, alas kaki, dan tutup kepala",300 000- 499 999,8.07,Non-Food,5
2024,"Pakaian, alas kaki, dan tutup kepala",500 000- 749 999,12.805,Non-Food,6
2024,"Pakaian, alas kaki, dan tutup kepala",750 000- 999 999,21.061,Non-Food,7
2024,"Pakaian, alas kaki, dan tutup kepala",1 000 000- 1 499 999,31.546,Non-Food,8
2024,"Pakaian, alas kaki, dan tutup kepala",> 1 500 000,56.694,Non-Food,9
2024,Barang yang tahan lama,150 000- 199 999,471.0,Non-Food,3
2024,Barang yang tahan lama,200 000- 299 999,1.418,Non-Food,4
2024,Barang yang tahan lama,300 000- 499 999,2.679,Non-Food,5
2024,Barang yang tahan lama,500 000- 749 999,5.999,Non-Food,6
2024,Barang yang tahan lama,750 000- 999 999,10.57,Non-Food,7
2024,Barang yang tahan lama,1 000 000- 1 499 999,21.233,Non-Food,8
2024,Barang yang tahan lama,> 1 500 000,135.362,Non-Food,9
2024,Pajak pemakaian dan premi asuransi,150 000- 199 999,11.707,Non-Food,3
2024,Pajak pemakaian dan premi asuransi,200 000- 299 999,10.785,Non-Food,4
2024,Pajak pemakaian dan premi asuransi,300 000- 499 999,15.344,Non-Food,5
2024,Pajak pemakaian dan premi asuransi,500 000- 749 999,24.463,Non-Food,6
2024,Pajak pemakaian dan premi asuransi,750 000- 999 999,29.799,Non-Food,7
2024,Pajak pemakaian dan premi asuransi,1 000 000- 1 499 999,39.195,Non-Food,8
2024,Pajak pemakaian dan premi asuransi,> 1 500 000,71.892,Non-Food,9
2024,Keperluan pesta dan upacara,150 000- 199 999,313.0,Non-Food,3
2024,Keperluan pesta dan upacara,200 000- 299 999,402.0,Non-Food,4
2024,Keperluan pesta dan upacara,300 000- 499 999,1.495,Non-Food,5
2024,Keperluan pesta dan upacara,500 000- 749 999,2.989,Non-Food,6
2024,Keperluan pesta dan upacara,750 000- 999 999,4.904,Non-Food,7
2024,Keperluan pesta dan upacara,1 000 000- 1 499 999,10.33,Non-Food,8
2024,Keperluan pesta dan upacara,> 1 500 000,78.921,Non-Food,9
2025,Padi-padian,150 000- 199 999,49.62,Food,3
2025,Padi-padian,200 000- 299 999,58.756,Food,4
2025,Padi-padian,300 000- 499 999,75.503,Food,5
2025,Padi-padian,500 000- 749 999,86.843,Food,6
2025,Padi-padian,750 000- 999 999,89.871,Food,7
2025,Padi-padian,1 000 000- 1 499 999,99.119,Food,8
2025,Padi-padian,> 1 500 000,115.701,Food,9
2025,Umbi-umbian,150 000- 199 999,3.226,Food,3
2025,Umbi-umbian,200 000- 299 999,4.955,Food,4
2025,Umbi-umbian,300 000- 499 999,3.939,Food,5
2025,Umbi-umbian,500 000- 749 999,5.71,Food,6
2025,Umbi-umbian,750 000- 999 999,8.231,Food,7
2025,Umbi-umbian,1 000 000- 1 499 999,11.834,Food,8
2025,Umbi-umbian,> 1 500 000,19.67,Food,9
2025,Ikan,150 000- 199 999,14.04,Food,3
2025,Ikan,200 000- 299 999,15.086,Food,4
2025,Ikan,300 000- 499 999,20.27,Food,5
2025,Ikan,500 000- 749 999,30.165,Food,6
2025,Ikan,750 000- 999 999,44.172,Food,7
2025,Ikan,1 000 000- 1 499 999,62.718,Food,8
2025,Ikan,> 1 500 000,97.214,Food,9
2025,Daging,150 000- 199 999,78.0,Food,3
2025,Daging,200 000- 299 999,1.966,Food,4
2025,Daging,300 000- 499 999,7.466,Food,5
2025,Daging,500 000- 749 999,14.978,Food,6
2025,Daging,750 000- 999 999,19.991,Food,7
2025,Daging,1 000 000- 1 499 999,29.902,Food,8
2025,Daging,> 1 500 000,57.491,Food,9
2025,Telur dan susu,150 000- 199 999,1.47,Food,3
2025,Telur dan susu,200 000- 299 999,5.264,Food,4
2025,Telur dan susu,300 000- 499 999,11.42,Food,5
2025,Telur dan susu,500 000- 749 999,17.514,Food,6
2025,Telur dan susu,750 000- 999 999,22.34,Food,7
2025,Telur dan susu,1 000 000- 1 499 999,31.574,Food,8
2025,Telur dan susu,> 1 500 000,53.03,Food,9
2025,Sayur-sayuran,150 000- 199 999,17.869,Food,3
2025,Sayur-sayuran,200 000- 299 999,18.028,Food,4
2025,Sayur-sayuran,300 000- 499 999,27.47,Food,5
2025,Sayur-sayuran,500 000- 749 999,40.123,Food,6
2025,Sayur-sayuran,750 000- 999 999,52.609,Food,7
2025,Sayur-sayuran,1 000 000- 1 499 999,68.876,Food,8
2025,Sayur-sayuran,> 1 500 000,97.625,Food,9
2025,Kacang-kacangan,150 000- 199 999,879.0,Food,3
2025,Kacang-kacangan,200 000- 299 999,4.253,Food,4
2025,Kacang-kacangan,300 000- 499 999,6.904,Food,5
2025,Kacang-kacangan,500 000- 749 999,10.608,Food,6
2025,Kacang-kacangan,750 000- 999 999,11.517,Food,7
2025,Kacang-kacangan,1 000 000- 1 499 999,14.462,Food,8
2025,Kacang-kacangan,> 1 500 000,19.891,Food,9
2025,Buah-buahan,150 000- 199 999,3.337,Food,3
2025,Buah-buahan,200 000- 299 999,5.569,Food,4
2025,Buah-buahan,300 000- 499 999,9.972,Food,5
2025,Buah-buahan,500 000- 749 999,15.669,Food,6
2025,Buah-buahan,750 000- 999 999,24.104,Food,7
2025,Buah-buahan,1 000 000- 1 499 999,37.685,Food,8
2025,Buah-buahan,> 1 500 000,71.124,Food,9
2025,Minyak dan lemak,150 000- 199 999,5.691,Food,3
2025,Minyak dan lemak,200 000- 299 999,7.71,Food,4
2025,Minyak dan lemak,300 000- 499 999,10.955,Food,5
2025,Minyak dan lemak,500 000- 749 999,14.319,Food,6
2025,Minyak dan lemak,750 000- 999 999,18.274,Food,7
2025,Minyak dan lemak,1 000 000- 1 499 999,23.253,Food,8
2025,Minyak dan lemak,> 1 500 000,30.891,Food,9
2025,Bahan minuman,150 000- 199 999,7.366,Food,3
2025,Bahan minuman,200 000- 299 999,8.519,Food,4
2025,Bahan minuman,300 000- 499 999,12.267,Food,5
2025,Bahan minuman,500 000- 749 999,17.33,Food,6
2025,Bahan minuman,750 000- 999 999,19.805,Food,7
2025,Bahan minuman,1 000 000- 1 499 999,24.977,Food,8
2025,Bahan minuman,> 1 500 000,35.079,Food,9
2025,Bumbu-bumbuan,150 000- 199 999,4.039,Food,3
2025,Bumbu-bumbuan,200 000- 299 999,4.879,Food,4
2025,Bumbu-bumbuan,300 000- 499 999,6.273,Food,5
2025,Bumbu-bumbuan,500 000- 749 999,9.42,Food,6
2025,Bumbu-bumbuan,750 000- 999 999,12.137,Food,7
2025,Bumbu-bumbuan,1 000 000- 1 499 999,15.861,Food,8
2025,Bumbu-bumbuan,> 1 500 000,24.591,Food,9
2025,Konsumsi lainnya,150 000- 199 999,3.634,Food,3
2025,Konsumsi lainnya,200 000- 299 999,2.92,Food,4
2025,Konsumsi lainnya,300 000- 499 999,4.999,Food,5
2025,Konsumsi lainnya,500 000- 749 999,7.921,Food,6
2025,Konsumsi lainnya,750 000- 999 999,9.661,Food,7
2025,Konsumsi lainnya,1 000 000- 1 499 999,13.179,Food,8
2025,Konsumsi lainnya,> 1 500 000,19.301,Food,9
2025,Tembakau dan sirih,150 000- 199 999,5.863,Food,3
2025,Tembakau dan sirih,200 000- 299 999,17.074,Food,4
2025,Tembakau dan sirih,300 000- 499 999,26.699,Food,5
2025,Tembakau dan sirih,500 000- 749 999,46.007,Food,6
2025,Tembakau dan sirih,750 000- 999 999,69.596,Food,7
2025,Tembakau dan sirih,1 000 000- 1 499 999,106.789,Food,8
2025,Tembakau dan sirih,> 1 500 000,170.155,Food,9
2025,"Perumahan, bahan bakar, penerangan, air",150 000- 199 999,38.076,Non-Food,3
2025,"Perumahan, bahan bakar, penerangan, air",200 000- 299 999,52.652,Non-Food,4
2025,"Perumahan, bahan bakar, penerangan, air",300 000- 499 999,79.688,Non-Food,5
2025,"Perumahan, bahan bakar, penerangan, air",500 000- 749 999,123.093,Non-Food,6
2025,"Perumahan, bahan bakar, penerangan, air",750 000- 999 999,182.186,Non-Food,7
2025,"Perumahan, bahan bakar, penerangan, air",1 000 000- 1 499 999,273.951,Non-Food,8
2025,"Perumahan, bahan bakar, penerangan, air",> 1 500 000,508.782,Non-Food,9
2025,Barang dan jasa,150 000- 199 999,16.094,Non-Food,3
2025,Barang dan jasa,200 000- 299 999,21.817,Non-Food,4
2025,Barang dan jasa,300 000- 499 999,37.206,Non-Food,5
2025,Barang dan jasa,500 000- 749 999,53.913,Non-Food,6
2025,Barang dan jasa,750 000- 999 999,77.406,Non-Food,7
2025,Barang dan jasa,1 000 000- 1 499 999,114.178,Non-Food,8
2025,Barang dan jasa,> 1 500 000,237.166,Non-Food,9
2025,Biaya pendidikan,150 000- 199 999,8.833,Non-Food,3
2025,Biaya pendidikan,200 000- 299 999,8.0,Non-Food,4
2025,Biaya pendidikan,300 000- 499 999,11.627,Non-Food,5
2025,Biaya pendidikan,500 000- 749 999,14.718,Non-Food,6
2025,Biaya pendidikan,750 000- 999 999,20.438,Non-Food,7
2025,Biaya pendidikan,1 000 000- 1 499 999,26.209,Non-Food,8
2025,Biaya pendidikan,> 1 500 000,39.61,Non-Food,9
2025,Biaya kesehatan,150 000- 199 999,970.0,Non-Food,3
2025,Biaya kesehatan,200 000- 299 999,2.408,Non-Food,4
2025,Biaya kesehatan,300 000- 499 999,6.557,Non-Food,5
2025,Biaya kesehatan,500 000- 749 999,10.084,Non-Food,6
2025,Biaya kesehatan,750 000- 999 999,14.066,Non-Food,7
2025,Biaya kesehatan,1 000 000- 1 499 999,23.765,Non-Food,8
2025,Biaya kesehatan,> 1 500 000,61.016,Non-Food,9
2025,"Pakaian, alas kaki, dan tutup kepala",150 000- 199 999,3.422,Non-Food,3
2025,"Pakaian, alas kaki, dan tutup kepala",200 000- 299 999,5.077,Non-Food,4
2025,"Pakaian, alas kaki, dan tutup kepala",300 000- 499 999,8.84,Non-Food,5
2025,"Pakaian, alas kaki, dan tutup kepala",500 000- 749 999,13.427,Non-Food,6
2025,"Pakaian, alas kaki, dan tutup kepala",750 000- 999 999,21.222,Non-Food,7
2025,"Pakaian, alas kaki, dan tutup kepala",1 000 000- 1 499 999,32.744,Non-Food,8
